churn;subscriber_id;msisdn;sales_channel_description;date_activation;churn_date;first_call_date;last_call_date;first_recharge_date;first_recharge_amount;last_international_call_date;original_operator;dat_attrib_kridi;dat_remb_kridi_net;ported_in_request_date;SelectionProb;SamplingWeight
No;2151528730;2056bfa11badf73198b8e8b5b0536a5d;;05JUL2019:00:00:00.000000;;05JUL2019:12:35:10.000000;21FEB2023:11:58:10.000000;09AUG2019:20:50:07.000000;1000.000;;Non Ooredoo;;16DEC2021:09:21:47.000000;04JUL2019:13:11:53.000000;0.0001224126;8169.093
No;2144152884;187459ae0973d74ba60756f5404898a0;;19SEP2017:00:00:00.000000;;19SEP2017:10:23:22.000000;18FEB2023:19:40:34.000000;19SEP2017:10:24:50.000000;1000.000;;Ooredoo;;11NOV2021:22:31:44.000000;;0.0001224126;8169.093
No;2150022804;70c2fd2ff07b17238f4b458de68e429a;;23FEB2019:18:37:59.000000;;23FEB2019:18:40:09.000000;21FEB2023:17:43:44.000000;27FEB2019:19:07:23.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2137359283;d0cade27678e19955e9dd35cef2f2544;;25OCT2015:12:08:03.000000;;27NOV2015:17:57:55.000000;06SEP2022:03:46:00.000000;09NOV2015:00:00:00.000000;1000.000;;Ooredoo;;11JUL2020:11:23:26.000000;;0.0001224126;8169.093
No;2163502888;6345e6ff481042b9ac95d660e03eb3a8;;06DEC2021:00:00:00.000000;;06DEC2021:12:43:43.000000;14OCT2022:16:03:50.000000;06DEC2021:12:57:03.000000;48246.000;;Ooredoo;;;;0.0001224126;8169.093
No;2166990676;c8d8ce854f2a755a7e423ac5191b90f9;;16JUL2022:00:00:00.000000;;16JUL2022:15:24:06.000000;03AUG2022:01:48:00.000000;;;;Ooredoo;;;;0.0001224126;8169.093
No;2158403279;678e2f3397ac1e3a291309eb6b0cba4f;;13FEB2021:17:01:59.000000;;13FEB2021:17:05:38.000000;21FEB2023:15:44:25.000000;;;;Ooredoo;;;;0.0001224126;8169.093
No;2165513373;407898acb5e979436c068cd6bdd69307;;13APR2022:11:05:59.000000;;13APR2022:19:55:44.000000;21FEB2023:17:03:10.000000;23JUN2022:12:38:00.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2156314864;3ca758f1961d2e610bafe2cf4a4a59bb;;27AUG2020:00:00:00.000000;;27AUG2020:10:13:25.000000;21FEB2023:23:25:25.000000;27AUG2020:10:13:13.000000;1000.000;;Ooredoo;;21NOV2021:23:21:35.000000;;0.0001224126;8169.093
No;10201968;7a63f5e820fe53d045844c798cc0d015;;04OCT2009:00:00:00.000000;;26NOV2015:17:42:34.000000;28JAN2023:20:54:27.000000;06DEC2012:00:00:00.000000;925.000;;Ooredoo;;28JUL2021:19:08:41.000000;;0.0001224126;8169.093
No;2167387578;86e3d52b0990cd48ba145d369bb0ac53;;05AUG2022:00:00:00.000000;;05AUG2022:17:23:04.000000;21FEB2023:20:48:16.000000;05AUG2022:11:18:27.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2167040917;ffdefed6ce4233f4c949a02bd7ea6861;;18JUL2022:00:00:00.000000;;18JUL2022:14:38:01.000000;10OCT2022:14:09:34.000000;18JUL2022:08:52:59.000000;4386.000;;Ooredoo;;;;0.0001224126;8169.093
No;2163182241;e764d10e28391ee657f208cb2718ed52;;12NOV2021:16:36:59.000000;;12NOV2021:16:42:36.000000;21FEB2023:22:59:17.000000;13NOV2022:20:09:21.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2147234642;b25da1453def40aab83f8bd6254f3241;;04OCT2018:00:00:00.000000;03FEB2019:23:59:59.000000;04OCT2018:12:20:23.000000;21FEB2023:23:23:52.000000;04OCT2018:12:11:14.000000;1000.000;;Ooredoo;;30NOV2021:11:59:09.000000;;0.0001224126;8169.093
No;2152546783;76e05afeda808c7de3bbd4dc960f2f2e;;07SEP2019:00:00:00.000000;;07SEP2019:18:07:48.000000;21FEB2023:22:42:06.000000;07SEP2019:20:14:08.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2153303498;886f825763a44d7ba722ba25082d3a34;;05NOV2019:00:00:00.000000;;05NOV2019:14:53:25.000000;18FEB2023:21:48:32.000000;05NOV2019:15:12:26.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2155036037;345195d17c293ccd7d25532df46c495c;;29APR2020:12:27:59.000000;;01MAY2020:14:02:25.000000;21FEB2023:21:50:30.000000;;;;Ooredoo;;;;0.0001224126;8169.093
No;7929546;4feef8f598ac3a85a6bd0aab37ae35b3;;30AUG2008:00:00:00.000000;18JAN2022:23:59:59.000000;28NOV2015:12:28:11.000000;06APR2022:10:27:18.000000;05DEC2012:00:00:00.000000;1851.000;;Ooredoo;;21NOV2018:21:40:39.000000;;0.0001224126;8169.093
No;5918174;4a02f9b1c385116bdb94175b461f0df9;;17AUG2007:00:00:00.000000;;23DEC2015:12:45:02.000000;21FEB2023:14:07:16.000000;05DEC2012:00:00:00.000000;925.000;;Ooredoo;;;;0.0001224126;8169.093
No;2168122982;0f32eb21124027bfba995b1d26a7b3b9;;17SEP2022:08:37:59.000000;;18SEP2022:12:02:32.000000;21FEB2023:18:09:20.000000;;;;Ooredoo;;;;0.0001224126;8169.093
No;2168243954;39af281f6bc4ceda7a1d3f793dcbc1d6;;27SEP2022:00:00:00.000000;;27SEP2022:16:37:37.000000;21FEB2023:22:43:26.000000;28SEP2022:06:55:26.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2162033669;f00ed1acf5e2c8009e9e821d5ac6fe6e;;29AUG2021:00:00:00.000000;;29AUG2021:12:32:51.000000;21FEB2023:16:38:38.000000;29AUG2021:12:31:27.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2165536499;eda2118e38a8dd7967c255381097706d;;15APR2022:13:24:59.000000;;15APR2022:14:42:06.000000;21FEB2023:20:31:32.000000;19NOV2022:12:48:56.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2167297096;112bda9ce527265a3d8625e4593a70e9;;01AUG2022:00:00:00.000000;;01AUG2022:15:30:08.000000;21FEB2023:22:46:29.000000;01AUG2022:10:56:05.000000;5000.000;21FEB2023:12:25:58.000000;Ooredoo;;;;0.0001224126;8169.093
No;2152533508;9c132a6845d9d8b4702530fe7bcbed45;;06SEP2019:00:00:00.000000;;06SEP2019:12:11:43.000000;21FEB2023:17:48:54.000000;06SEP2019:12:11:42.000000;14912.000;;Ooredoo;;30OCT2021:07:57:21.000000;;0.0001224126;8169.093
No;2140926876;feda67866ab24ffb55086d6603aadddd;;05NOV2016:18:58:29.000000;07OCT2021:23:59:59.000000;05NOV2016:17:02:57.000000;21FEB2023:23:22:19.000000;15NOV2016:08:08:37.000000;1000.000;;Ooredoo;;21JUN2021:13:44:18.000000;;0.0001224126;8169.093
No;2143836435;3ab2852cb397ab4ec0a0955c1e4524f6;;22SEP2017:00:00:00.000000;;21AUG2017:18:11:31.000000;21FEB2023:20:21:54.000000;22SEP2017:13:03:50.000000;1000.000;;Ooredoo;;10DEC2021:17:49:30.000000;;0.0001224126;8169.093
No;2148883202;86f741aed53a5c4a4a129d1c4a9a0e12;;14NOV2018:16:11:59.000000;;14NOV2018:16:25:26.000000;21FEB2023:04:14:36.000000;;;;Ooredoo;;;;0.0001224126;8169.093
No;2142126688;4614b3d2a43f2a90fb06121a6ed70607;;15MAR2017:16:59:58.000000;;16MAR2017:22:31:49.000000;21FEB2023:18:56:12.000000;15MAR2017:16:52:21.000000;1818.000;;Ooredoo;;;;0.0001224126;8169.093
No;1938348;103f026c45d0f50cabfd078d9608fb56;;06AUG2005:00:00:00.000000;;26NOV2015:11:44:27.000000;21FEB2023:14:24:20.000000;04DEC2012:00:00:00.000000;5000.000;;Ooredoo;;21DEC2021:10:25:15.000000;;0.0001224126;8169.093
No;2144129804;bebc39e1698038ab4351bbdfa3598d82;;17SEP2017:00:00:00.000000;;17SEP2017:16:56:45.000000;21FEB2023:18:29:19.000000;17SEP2017:21:14:37.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2146507315;d35fc4839586083ff8b4439fa1745d56;;04MAY2018:09:59:59.000000;;04MAY2018:09:59:22.000000;21FEB2023:21:15:18.000000;09OCT2018:12:08:21.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2159242514;cc4a20a60a7e29627d615ad06cc629ed;;28MAR2021:00:00:00.000000;09NOV2022:23:59:59.000000;28MAR2021:20:09:07.000000;03MAR2022:17:36:18.000000;15APR2021:13:20:39.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2163861751;145630daceebbec218e00badbb3363d7;;30DEC2021:00:00:00.000000;;30DEC2021:14:35:03.000000;08FEB2023:07:14:59.000000;30DEC2021:14:33:55.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;1941947;abc8d333cf135e91d003f19458e51796;;10AUG2005:00:00:00.000000;20DEC2021:23:59:59.000000;26NOV2015:00:07:46.000000;21FEB2023:12:56:40.000000;02DEC2012:00:00:00.000000;925.000;;Ooredoo;;;;0.0001224126;8169.093
No;2138881661;c6c0d5e3fed469e85e1c087837cc23bc;;25APR2016:17:03:15.000000;;25APR2016:16:45:23.000000;21FEB2023:22:51:30.000000;25APR2016:19:52:33.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2141532781;6c7cebfe9897fc467a59d4b108e963b0;;08FEB2017:23:02:43.000000;;05FEB2017:18:15:59.000000;10FEB2023:23:55:57.000000;08FEB2017:22:54:47.000000;1000.000;;Ooredoo;;15DEC2021:16:25:48.000000;;0.0001224126;8169.093
No;2168975506;40e288447591fd300323d5cc4a53d3b4;;08NOV2022:15:59:46.000000;;09NOV2022:11:52:26.000000;21FEB2023:10:25:00.000000;;;;Ooredoo;;;;0.0001224126;8169.093
No;2161935544;1218ed8144f237a80472fc6c3f36c2ad;;09SEP2021:00:00:00.000000;;09SEP2021:15:32:26.000000;17DEC2022:15:40:27.000000;09SEP2021:15:32:01.000000;5000.000;;Ooredoo;;29NOV2021:11:15:34.000000;;0.0001224126;8169.093
No;16089364;b5a8e9cdf46d2feb4390d0c08e57519f;;06FEB2012:00:00:00.000000;;28NOV2015:14:31:36.000000;20FEB2023:11:54:16.000000;04DEC2012:00:00:00.000000;925.000;;Ooredoo;;;;0.0001224126;8169.093
No;2153568594;b6bd576ccc66371ccf67afc0985d3e77;;03DEC2019:00:00:00.000000;;26NOV2019:15:22:39.000000;06FEB2023:18:08:15.000000;05DEC2019:16:27:48.000000;5000.000;;Non Ooredoo;;24FEB2021:11:59:08.000000;26NOV2019:15:53:39.000000;0.0001224126;8169.093
No;5178755;c85bfed8a4fcf8837a77068ed5763744;;04MAY2007:00:00:00.000000;;26NOV2015:10:34:23.000000;21FEB2023:19:06:55.000000;02DEC2012:00:00:00.000000;925.000;;Ooredoo;;;;0.0001224126;8169.093
No;8946642;a71f139143014d763066273f5d11c05d;;20APR2009:00:00:00.000000;;26NOV2015:07:16:30.000000;21FEB2023:13:29:29.000000;01DEC2012:00:00:00.000000;925.000;;Ooredoo;;;;0.0001224126;8169.093
No;2166044536;c2a52cf02913e9ac607d87779188a516;;20MAY2022:00:00:00.000000;10DEC2022:23:59:59.000000;20MAY2022:13:22:28.000000;26MAY2022:12:08:55.000000;20MAY2022:11:56:33.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2147216203;152c6f2482eded6fb47bdd418e9b21fc;;13JUL2018:00:00:00.000000;17MAY2022:23:59:59.000000;08JUL2018:13:16:17.000000;19SEP2022:14:46:25.000000;03AUG2018:10:15:33.000000;1000.000;;Ooredoo;;13OCT2021:18:40:04.000000;;0.0001224126;8169.093
No;2165277716;c1d4696592c7ebea163a3993d98265ef;;27MAR2022:00:00:00.000000;;27MAR2022:18:36:43.000000;21FEB2023:20:27:24.000000;27MAR2022:14:11:18.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2151806508;8e40b40e5ed45441c3c8c01fcdfc4946;;03OCT2019:00:00:00.000000;;21JUL2019:11:55:52.000000;20FEB2023:19:24:08.000000;03OCT2019:21:53:55.000000;1000.000;;Ooredoo;;08DEC2021:19:25:48.000000;;0.0001224126;8169.093
No;2142150514;7d7c3c9fe09381cc0a187187c07c5a15;;17MAR2017:20:54:43.000000;;17MAR2017:17:29:42.000000;21FEB2023:17:38:29.000000;17MAR2017:21:29:00.000000;1000.000;;Ooredoo;;09AUG2021:08:29:10.000000;;0.0001224126;8169.093
No;2168787342;cbc2286e339e16aa2d048058b8e8a02c;;27OCT2022:00:00:00.000000;;27OCT2022:13:02:32.000000;19FEB2023:18:47:36.000000;28OCT2022:13:29:35.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;5947846;3a2176542f443157e261bda0307406f1;;27SEP2007:00:00:00.000000;16FEB2021:23:59:59.000000;26NOV2015:10:12:50.000000;21FEB2023:22:11:19.000000;02DEC2012:00:00:00.000000;1000.000;;Ooredoo;;08AUG2020:03:05:23.000000;;0.0001224126;8169.093
No;5980293;c4f00df06edb4373ca43ec4167419f43;;17SEP2007:00:00:00.000000;21JUN2021:23:59:59.000000;27NOV2015:10:06:20.000000;21FEB2023:20:48:53.000000;03DEC2012:00:00:00.000000;462.000;;Ooredoo;;18DEC2021:11:14:29.000000;;0.0001224126;8169.093
No;12801942;62a65b89cb4e3fcf54ab258255cc93f7;;08OCT2010:00:00:00.000000;;26NOV2015:19:32:11.000000;21FEB2023:19:46:48.000000;07DEC2012:00:00:00.000000;925.000;;Ooredoo;;07DEC2021:09:07:00.000000;;0.0001224126;8169.093
No;2168932725;c8332d76f40a2a4d9ad798678883f29c;;05NOV2022:00:00:00.000000;;05NOV2022:14:24:34.000000;26DEC2022:10:22:53.000000;05NOV2022:14:22:17.000000;4386.000;;Ooredoo;;;;0.0001224126;8169.093
No;4211354;33401138f3900584549c8b1f8c4e4e29;;28AUG2006:00:00:00.000000;27SEP2021:23:59:59.000000;26NOV2015:08:03:55.000000;21FEB2023:20:12:02.000000;02DEC2012:00:00:00.000000;3703.000;;Ooredoo;;;;0.0001224126;8169.093
No;2165810275;a7f83ca6c75e9794bad1a4e81e3bea84;;14JUN2022:00:00:00.000000;;;;14JUN2022:21:24:30.000000;8772.000;;Ooredoo;;;;0.0001224126;8169.093
No;2146332347;1cba8a521b0065131f782a3ff0e90c99;;30APR2018:00:00:00.000000;;19APR2018:17:30:50.000000;11FEB2023:12:30:23.000000;30APR2018:10:00:52.000000;1000.000;;Non Ooredoo;;14DEC2021:11:39:32.000000;19APR2018:17:32:21.000000;0.0001224126;8169.093
No;2148868131;b204b30d72d1a99fecb528a6cfdaffe8;;12NOV2018:00:00:00.000000;;12NOV2018:11:09:29.000000;06JAN2023:23:15:52.000000;12NOV2018:11:09:29.000000;1754.000;;Ooredoo;;20DEC2021:21:07:55.000000;;0.0001224126;8169.093
No;2144407110;7e4bd99638cc1e33f930b03f9a1b2a3d;;13OCT2017:00:00:00.000000;;13OCT2017:22:11:35.000000;21FEB2023:22:43:14.000000;13OCT2017:22:14:49.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2145554166;a19a17372d09bb56a2436c067f32eb17;;09FEB2018:00:00:00.000000;;09FEB2018:17:12:27.000000;21FEB2023:20:02:04.000000;16FEB2018:07:37:23.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2155162016;7c507ec7256bc9faec2d0e61f187e42c;;12MAY2020:00:00:00.000000;19FEB2022:23:59:59.000000;12MAY2020:15:43:39.000000;02FEB2023:08:04:25.000000;14MAY2020:14:36:01.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2164987009;7050a2d2aa49d88262a5379f5f03a47c;;10MAR2022:00:00:00.000000;;10MAR2022:18:24:28.000000;20NOV2022:11:25:37.000000;15MAR2022:19:54:32.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2169501025;b6cd219b8d6c901c6ef012af097280cd;;11DEC2022:00:00:00.000000;;11DEC2022:12:12:33.000000;11DEC2022:12:12:33.000000;;;;Ooredoo;;;;0.0001224126;8169.093
No;2167941177;ee58fcdb1777c40daafd940d7703e54a;;06SEP2022:00:00:00.000000;;06SEP2022:17:27:10.000000;11OCT2022:11:40:59.000000;06SEP2022:20:43:21.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2169044450;2612829d56b9416975213ac57ee63707;;13NOV2022:00:00:00.000000;;13NOV2022:07:46:45.000000;11DEC2022:17:41:37.000000;15NOV2022:09:16:09.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2159807739;a2ea36c594498a0948c8325009861121;;11MAY2021:00:00:00.000000;18MAY2022:23:59:59.000000;10MAY2021:09:43:44.000000;05DEC2022:18:09:58.000000;11MAY2021:10:18:53.000000;5000.000;;Ooredoo;;;30APR2021:13:13:59.000000;0.0001224126;8169.093
No;2154329710;eeb3c8d60c2adb9213db7e98e534e25f;;28JAN2020:00:00:00.000000;;28JAN2020:15:37:03.000000;21FEB2023:20:31:07.000000;28JAN2020:20:47:28.000000;1000.000;;Ooredoo;;18DEC2021:20:16:47.000000;;0.0001224126;8169.093
No;2137118906;18982093628c96341fd792203507fd98;;23SEP2015:03:36:30.000000;;26NOV2015:11:24:02.000000;21FEB2023:20:11:48.000000;23SEP2015:00:00:00.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2169057020;a5b11f981c704bd9b5147ac0cf6d9149;;17DEC2022:00:00:00.000000;;17DEC2022:09:18:33.000000;21FEB2023:11:08:07.000000;17DEC2022:09:15:06.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2152614395;8a3d85a0fa2780c458fdb741c399dfb3;;12SEP2019:00:00:00.000000;;12SEP2019:19:38:08.000000;21FEB2023:19:51:04.000000;14SEP2019:20:05:58.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2144690293;f14ca0718741d3feb565e59c2eb6819d;;11NOV2017:15:42:49.000000;;12NOV2017:08:23:19.000000;21FEB2023:07:09:27.000000;13SEP2017:22:07:27.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;10647477;a22fcc84eb38a7df8ecb4a9adb29915c;;04DEC2009:00:00:00.000000;;26NOV2015:12:06:43.000000;21FEB2023:13:04:00.000000;03DEC2012:00:00:00.000000;925.000;;Ooredoo;;05AUG2021:07:14:22.000000;;0.0001224126;8169.093
No;2168680527;2bb8c639a6f1a24c14be49345628549d;;21OCT2022:00:00:00.000000;;21OCT2022:15:11:23.000000;03NOV2022:12:04:23.000000;03NOV2022:11:29:40.000000;1000.000;03NOV2022:12:04:23.000000;Ooredoo;;;;0.0001224126;8169.093
No;2155899405;833238dca672a4d5d539c60ac2b78794;;21JUL2020:14:43:59.000000;01OCT2021:00:00:00.000000;30JUL2020:12:47:48.000000;21FEB2023:16:38:59.000000;17NOV2020:20:42:09.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2167224874;d325624fa865879927a084b40b66f6c1;;30JUL2022:00:00:00.000000;12NOV2022:23:59:59.000000;30JUL2022:16:42:21.000000;03FEB2023:10:17:14.000000;03AUG2022:18:56:21.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;16095394;f07fcc61ac2b6656dceadf65c55c6673;;05DEC2011:00:00:00.000000;;26NOV2015:11:41:05.000000;21FEB2023:19:29:43.000000;01DEC2012:00:00:00.000000;5000.000;;Ooredoo;;12JAN2021:12:47:34.000000;;0.0001224126;8169.093
No;18518653;66e76bd905cdf962301e8c4ac57506d3;;01NOV2012:10:00:31.000000;01NOV2012:00:00:00.000000;29NOV2015:11:47:45.000000;21FEB2023:19:35:47.000000;25DEC2012:00:00:00.000000;18518.000;;Ooredoo;;;;0.0001224126;8169.093
No;2167704120;f8f8c9ef694698e2c9719d797e66d192;;24AUG2022:00:00:00.000000;;24AUG2022:09:15:53.000000;12DEC2022:15:30:20.000000;21OCT2022:18:02:14.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2165784005;47d04adbb2a051ee2c1a0557b1f0ca00;;03MAY2022:00:00:00.000000;;03MAY2022:18:31:31.000000;17JAN2023:10:05:32.000000;03MAY2022:18:29:01.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2153557426;647c55622dbce3a81adbe17d7d99c440;;26NOV2019:00:00:00.000000;17FEB2022:23:59:59.000000;26NOV2019:00:03:39.000000;01JAN2023:17:28:21.000000;26NOV2019:12:42:37.000000;1754.000;;Ooredoo;;;;0.0001224126;8169.093
No;5727352;7c2c0682146c978099011087414a3707;;07AUG2007:00:00:00.000000;;26NOV2015:10:52:03.000000;21FEB2023:19:40:01.000000;06DEC2012:00:00:00.000000;4629.000;;Ooredoo;;13DEC2021:09:49:27.000000;;0.0001224126;8169.093
No;2159358373;9dc6fc5aedfd8892ad5df8fd980fc405;;03APR2021:00:00:00.000000;;03APR2021:12:29:01.000000;21FEB2023:14:41:50.000000;03APR2021:12:34:53.000000;1000.000;;Ooredoo;;14NOV2021:11:03:51.000000;;0.0001224126;8169.093
No;2149911656;6fc470cffb29a6e1c274257a7f00259e;;14FEB2019:00:00:00.000000;08MAY2021:23:59:59.000000;14FEB2019:12:10:08.000000;20FEB2023:07:37:48.000000;18FEB2019:10:17:23.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2150412444;e0d390c19027e1ac1ab902ea440b511e;;29MAR2019:00:00:00.000000;;29MAR2019:13:51:03.000000;21FEB2023:23:28:28.000000;28MAR2019:16:42:22.000000;1000.000;;Ooredoo;;14DEC2021:17:27:11.000000;;0.0001224126;8169.093
No;2168983588;e240aa4e0c314c36c040dd5c9b146a25;;03DEC2022:00:00:00.000000;;03DEC2022:17:24:37.000000;03DEC2022:18:35:36.000000;03DEC2022:17:21:56.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;9394597;2ef221d6ab65b875ef91b6749899b325;;15JUN2009:00:00:00.000000;;30NOV2015:13:53:53.000000;21FEB2023:18:53:48.000000;07DEC2012:00:00:00.000000;925.000;;Ooredoo;;;;0.0001224126;8169.093
No;2168963944;a6e8b36503525420b1c6f6fd80144de0;;07NOV2022:00:00:00.000000;;07NOV2022:19:14:13.000000;11FEB2023:22:31:38.000000;09NOV2022:16:00:34.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2151915401;28bd68badfdeab43792ed9f303ae1a31;;05AUG2019:00:00:00.000000;;05AUG2019:14:31:28.000000;20FEB2023:19:40:05.000000;05AUG2019:14:31:28.000000;1000.000;;Ooredoo;;19DEC2021:11:09:53.000000;27JUL2019:20:19:14.000000;0.0001224126;8169.093
No;21858121;544f62fb3ad5359c72b099f36b6f7ebd;;02MAR2014:00:00:00.000000;;01DEC2015:11:20:10.000000;15FEB2023:12:11:13.000000;02MAR2014:00:00:00.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2158108329;88d027506ba6045776e62c71507e5539;;21JAN2021:00:00:00.000000;;21JAN2021:10:42:37.000000;21FEB2023:12:01:19.000000;21JAN2021:11:12:17.000000;1000.000;;Ooredoo;;24SEP2021:12:43:51.000000;;0.0001224126;8169.093
No;17009042;49771e2ff44bef2fa9306cbdc30f586e;;03APR2012:00:00:00.000000;;03DEC2015:18:18:23.000000;02FEB2023:14:44:03.000000;10DEC2012:00:00:00.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2167860534;597e3796df598d1ff6d8d952a006605e;;01SEP2022:18:51:42.000000;;02SEP2022:10:20:45.000000;20JAN2023:20:38:33.000000;02SEP2022:10:20:45.000000;1000.000;;Non Ooredoo;;;;0.0001224126;8169.093
No;18322294;ec645f0a37d0f7e15caa029aac029bec;;29OCT2012:00:00:00.000000;;26NOV2015:09:56:39.000000;21FEB2023:15:09:14.000000;04DEC2012:00:00:00.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2162307694;8ae17d06e38245a0a445ba206ab9207d;;09SEP2021:00:00:00.000000;;09SEP2021:15:25:29.000000;13DEC2022:12:06:39.000000;09SEP2021:15:24:36.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2170004256;4281cfc958de9d30114a2a5465d184aa;;28JAN2023:00:00:00.000000;;28JAN2023:18:28:10.000000;21FEB2023:20:55:04.000000;28JAN2023:18:08:18.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2169492497;19a86e132461a5dac5d62b80d2426bd8;;13DEC2022:00:00:00.000000;;13DEC2022:22:22:07.000000;14DEC2022:01:31:00.000000;;;;Ooredoo;;;;0.0001224126;8169.093
No;2162455700;47f3191acb03186b4b5be0db7d035a11;;20SEP2021:00:00:00.000000;;20SEP2021:16:24:04.000000;21FEB2023:19:27:16.000000;20SEP2021:16:32:37.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2151722877;b112c92868da12b8745e429bdddc324f;;19JUL2019:00:00:00.000000;;16JUL2019:16:27:43.000000;21FEB2023:23:29:06.000000;25JUL2019:10:27:29.000000;5000.000;;Ooredoo;;09OCT2021:18:13:16.000000;;0.0001224126;8169.093
No;2162048605;ee941f07061145c8d97ab6dcf451adfe;;30AUG2021:00:00:00.000000;;30AUG2021:14:36:08.000000;21FEB2023:05:14:14.000000;30AUG2021:10:40:36.000000;1000.000;;Ooredoo;;18DEC2021:14:40:31.000000;;0.0001224126;8169.093
No;2154260643;b651a20fc8ed6eb98bcc7b124c810fff;;22JAN2020:00:00:00.000000;09APR2022:23:59:59.000000;22JAN2020:09:45:06.000000;01JAN2022:20:10:44.000000;28FEB2020:13:37:28.000000;1000.000;;Ooredoo;;22SEP2021:23:09:30.000000;;0.0001224126;8169.093
No;2160526157;e84c00ced70db60b3eb5c2ef7dd8a26a;;12JUN2021:00:00:00.000000;21SEP2021:23:59:59.000000;12JUN2021:20:05:00.000000;21FEB2023:21:50:39.000000;12JUN2021:16:16:28.000000;1000.000;;Ooredoo;;18DEC2021:19:13:14.000000;;0.0001224126;8169.093
No;2137066605;98a534f8dce77ccb0fb0396a5a8fcb4e;;18SEP2015:13:03:24.000000;;26NOV2015:10:49:29.000000;09FEB2023:16:26:02.000000;16SEP2015:00:00:00.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2162932027;6ffae6c5b8c26aa4051362f46a5bbd74;;23OCT2021:14:10:59.000000;;23OCT2021:14:20:43.000000;18FEB2023:11:44:36.000000;;;;Ooredoo;;;;0.0001224126;8169.093
No;2166167268;040e31f26f54a8df70228533b86b6a4b;;29MAY2022:16:45:05.000000;;10JUN2022:19:11:38.000000;08FEB2023:13:57:48.000000;10JUN2022:18:48:14.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2159604225;de5b249ecc5c0e4a917b2284c2effe30;;18APR2021:00:00:00.000000;;18APR2021:13:54:10.000000;12FEB2023:19:33:20.000000;12MAY2021:15:42:19.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2145839358;0393ee77c067ae5aed37fbed85ba00c5;;05MAR2018:00:00:00.000000;;05MAR2018:10:00:13.000000;19JAN2023:19:37:47.000000;05MAR2018:10:04:46.000000;4386.000;;Ooredoo;;18DEC2021:08:19:12.000000;;0.0001224126;8169.093
No;2166625582;cb047c3074254327b75fd6db62f3ce49;;25JUN2022:00:00:00.000000;;25JUN2022:16:54:23.000000;21FEB2023:18:30:30.000000;25JUN2022:16:52:47.000000;5000.000;;Ooredoo;;;;0.0001224126;8169.093
No;2158995652;4d12a7099a4aa356456ed77d389cbda2;;23MAR2021:00:00:00.000000;;23MAR2021:15:23:14.000000;21FEB2023:15:52:41.000000;23MAR2021:15:17:44.000000;1000.000;;Ooredoo;;;;0.0001224126;8169.093
